author,username,retweet_count,tweets,created_at,type
atal_zwan,Banni63670156,0,"@atal_zwan Saran sya, anda sebaiknya belajar demokrasi ke Indonesia, andaipun anda mau menjadi khilafah, tetap hormati hak perempuan, maaf yah",2021-12-07 15:59:48,replied_to
TVRINasional,Harrynamara,9,"RT @TVRINasional: Saksikan Pesona Indonesia ""Aksara Kuno Lampung Warisan Leluhur""
Rabu, 8 Desember 2021 pukul 11.00 WIB hanya di TVRI ✨

#T…",2021-12-07 15:59:43,retweeted
noona_mrs,Nn1801349929,510,"RT @noona_mrs: Gulf Kanawut Mobile Led Ads at Indonesia
📍Jakarta Selatan

Project by: @noona_mrs @MewnieMama @mewchanics @resfiaputri 

#Gu…",2021-12-07 15:59:42,retweeted
iloveaceh,genpirayeuk,4,RT @iloveaceh: #positikanAceh Selamat untuk prestasi @gampongnusaku yang terpilih jadi juara pertama untuk kategori homestay di Anugera Des…,2021-12-07 15:59:39,retweeted
,TwiBi_SBG,0,"Vote Cherrybelleindo di ""Indonesia Kids Choice Awards"" ketik: KCA (spasi) 2A kirim ke 6288 atau ke https://t.co/yUYj1ZYR4y *tag Kezia_ChiBi CherlyChiBi",2021-12-07 15:59:38,
rini_tala,Hafed_Elbnaa__,22,"RT @rini_tala: Ucapan Belasungkawa datang dari Palestina dan Suriah.

KAMI MENCINTAI RAKYAT INDONESIA.

Kami tak bisa berbuat banyak, hanya…",2021-12-07 15:59:38,retweeted
detikHealth,Anwar_sus,74,RT @detikHealth: Pemerintah dipastikan tidak menerapkan aturan PPKM level 3 Nataru di seluruh wilayah Indonesia. Antibodi COVID-19 warga In…,2021-12-07 15:59:36,retweeted
korban,vnssyhr,0,"korban berjatuhan.

Kalau dicari siapa yang salah, maka ga ada yang salah.
Gunungapi erupsi bertujuan untuk menstabilisasi badannya.
Geoscientist pun tidak bisa dengan pasti meramalkan gunungapi kapan meletusnya.

Sedihnya, Indonesia masih minim volcanologist.
Sekian. No comment.",2021-12-07 15:59:34,replied_to
GRUPBOKEP1122,Yoanman4,90,"RT @GRUPBOKEP1122: PUTIH BERSIH BUAT NAFSU NAIK😍😍💦

50K DAPAT 5 GRUP PERMANEN

FULLNYA? YUK JOIN GRUP
⬇️⬇️

https://t.co/MSvRTbX4lF

KEUNTU…",2021-12-07 15:59:33,retweeted
GRUPBOKEP1122,hasyim33cpl,88,"RT @GRUPBOKEP1122: CANTIK BANGET BUAT SANG*😍💦

50K DAPAT 5 GRUP PERMANEN

FULLNYA? YUK JOIN GRUP
⬇️⬇️

https://t.co/MSvRTbEV7x

KEUNTUNGAN…",2021-12-07 15:59:30,retweeted
CNNIndonesia,eko_PuZ,0,@CNNIndonesia Indonesia punya masalah apa ya? sama umat Islam.. Kokkkk,2021-12-07 15:59:24,replied_to
GRUPBOKEP1122,Yoanman4,74,"RT @GRUPBOKEP1122: VIRAL🔥
PACAR CANTIK🥰💦

50K DAPAT 5 GRUP PERMANEN

FULLNYA? YUK JOIN GRUP
⬇️⬇️

https://t.co/MSvRTbX4lF

KEUNTUNGAN JOIN…",2021-12-07 15:59:18,retweeted
grapeindonesia,ryanednan,5,"RT @grapeindonesia: 🇮🇩Kami mengundang tamu @RealyOfficial ke saluran Grape discord Indonesia untuk mengadakan AMA!

🔥Akan dipilih 10 pertan…",2021-12-07 15:59:03,retweeted
makmumnyajinu,luxurywinner,2,"RT @makmumnyajinu: Jam segini masih trending Indonesia dong. Yaampuuun jumlah tweetnya 😍
#MINO #TO_INFINITY #TANG https://t.co/8FTTh712Xs",2021-12-07 15:59:03,retweeted
,akunjulidsisca,0,"Entah kenapa gw tkt sama keadaan Indonesia apalagi jelang pemilu presiden 2024. Sumpah semoga ekspektasi gw ga jd kenyataan, gw mau semuanya damai anjir gaada demo2 ato berontak 1 negara tar malah peperangan gw ngeri 😔",2021-12-07 15:58:57,
Quipper_ID,corrrrooo,323,"RT @Quipper_ID: ┌──────═━┈┈━═──────┐
     DAFTAR LATIHAN SOAL | MATERI UTBK
└──────═━┈┈━═──────┘

✅Matematika (&amp; PK)
✅Bahasa Indonesia (&amp; P…",2021-12-07 15:58:52,retweeted
,Design4rt,0,"Baca Manga Bahasa Indonesia

Tensei Kenja no Isekai Raifu – Daini no Shokugyo wo Ete Sekai Saikyou ni Narimashita https://t.co/gARVR0J3Se",2021-12-07 15:58:51,
,singantukan,0,"sempet ngobrol sama Oki tentang fenomena aneh perdagangan sepeda. 

Di eropa, banyak frame sepeda ukuran kecil (≤52) padahal rata-rata manusia nya bertubuh tinggi.

Sedangkan di Indonesia, yang rata-rata bertubuh ""tidak semampai"", malah kebagian sepeda berukuran besar (52≤).",2021-12-07 15:58:50,
boendasyl,Fuad0995,18,RT @boendasyl: menteri BUMN @erickthohir menyatakan PT Bank Tabungan Negara (Persero) Tbk sesuai rencana akan disiapkan untuk rights issue…,2021-12-07 15:58:50,retweeted
worksfess,yourbae_10,0,@worksfess Indonesia,2021-12-07 15:58:34,replied_to
Odolmecothot,DhickaDick,37,"RT @Odolmecothot: Aku salah satu Umat Islam di Indonesia
.
Tidak merasa Di ganggu/terganggu atas program” pemerintah..Republik Indonesia.…",2021-12-07 15:58:31,retweeted
Akhirfrasa,lembarpuan,0,"@Akhirfrasa ㅤ
Lita tak bisa menyembunyikan wajah bahagianya, tas itu langsung ia pakai untuk berangkat balik sementara ke Indonesia

Mereka memilih untuk berangkat di jam 1 untuk mengejar penerbangan terakhir

ㅤ",2021-12-07 15:58:27,replied_to
ㅤㅤㅤ,pluffetite,0,"ㅤㅤㅤ

Harga belum 
termasuk 
ONGKIR.

ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤBelum Tax 15%
ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤDiluar Indonesia.

ㅤㅤㅤ",2021-12-07 15:58:24,replied_to
collegemenfess,nanacwimol,101,"RT @collegemenfess: [CALL FOR PARTICIPANTS] 
Total rewards 500 ribu Rupiah untuk 10 orang

Jika Anda: 
1. Investor Pasar Modal (Saham, Obli…",2021-12-07 15:58:19,retweeted
AndreMalibela,HenryJ4ck,3,"RT @AndreMalibela: @olvaholvah Dirasis-i (NO)
Me-Rasis-i (YES)
Kalau alasan anda @olvaholvah teringat di Surabaya dirasis-i dan anda menola…",2021-12-07 15:58:16,retweeted
,MikunMikun5,3,"The Sacred Mountain of Mahendra-
1. Mount Mahendragiri, Odisha, India
2.Mount Lawu (Wukir Mahendra - Mahendragiri), Java, Indonesia
3.Phnom Kulen (Mahendraparvata), Siem Reap, Cambodia.
These mountains may have been named after Mahendragiri of Odisha.Merchant Kaundinya, the https://t.co/ilB8JpR5LZ",2021-12-07 15:58:15,
DScute_20,Fuad0995,24,"RT @DScute_20: Bank BTN akan rights issue sesuai jadwal tahun 2022.

Menteri BUMN Erick Thohir mengatakan dengan rights issue, rasio kecuku…",2021-12-07 15:58:13,retweeted
,jasabuatin,0,https://t.co/vm3kj4tYlH #jasablog Blogging merupakan salah satu kegiatan yang saat ini sangat digemari oleh masyarakat Indonesia. Semakin banyak bermunculan blog-blog,2021-12-07 15:58:10,
KompasTV,TurnipHerbert,0,"@KompasTV Semoga kedua ibu menteri tetaplah berjuang utk membangun Negara Indonesia, Rakyat simpati,rakyat bangga dan menjadi teladan utk generasi yg akan datang.",2021-12-07 15:58:07,replied_to
al_lasan,Fuad0995,28,"RT @al_lasan: Menteri BUMN Erick Thohir menyebutkan dalam rangka restrukturisasi emiten berkode ticker KRAS ini ada tiga langkah.

Salah sa…",2021-12-07 15:58:03,retweeted
Suharso_M,pppmuda,0,@Suharso_M bangkitkan indonesia tangguh,2021-12-07 15:57:59,replied_to
muslimahnewscom,LangitS32110760,90,"RT @muslimahnewscom: MuslimahNews – Namun, sayangnya, setiap terjadi bencana, Pemerintah nyaris selalu gagap, bahkan pada banyak kasus, pem…",2021-12-07 15:57:57,retweeted
piie_sb,SdFg00795411,1762,"RT @piie_sb: Jangan Lupa Nyoblos ya gan hari ini &lt;3

Suara mu dapat merubah Indonesia jadi lebih baik / lebih buruk !

Ane udah Nyoblos loh…",2021-12-07 15:57:50,retweeted
"Menurutnya,",BUMNWAJOHADIR,0,"Menurutnya, penyandang disabilitas merupakan bagian dari Indonesia yang harus mendapatkan kesempatan yang sama. Mereka harus s dilayani dan diberi kelayakan kerja sebagaimana mestinya. https://t.co/gEeyiFRHrP",2021-12-07 16:59:59,replied_to
AryaAsya4,jayadinata09,2,RT @AryaAsya4: @MozadZaenal2 @DivHumas_Polri @Puspen_TNI Tweet Ahmad Musa ini sangat tidak elok dan racist. Kenapa: (1) Tuduhannya belum te…,2021-12-07 16:59:58,retweeted
indonesia,shewallls,0,indonesia #AdoreYou #HarryStyles,2021-12-07 16:59:58,replied_to
,Bamus_betawi,0,"6 Karya Warisan Budaya Takbenda Indonesia Asal DKI Jakarta - Lifestyle
#seni #budaya #kuliner #tradisional #brtawi #jakarta 
 https://t.co/OTXGm6NK4p https://t.co/6mQcpkbux8",2021-12-07 16:59:52,
RBonafida,_riverheaven,5,RT @RBonafida: Meskipun kita di hantam pendemi Covid-19 namun kondisi ekonomi nasional kita  di nilai publik terus baik.  Presentase yang m…,2021-12-07 16:59:51,retweeted
metmalaysia,Pio_AbdRahman,21,"RT @metmalaysia: GB Sederhana M5.2 berlaku di Laut Banda  pada 12:26 pagi, 8 Disember 2021. Pusat GB terletak pada 8.0° Selatan dan 123.1°…",2021-12-07 16:59:51,retweeted
AimanJudakusum1,Toni17250685,0,"@AimanJudakusum1 @aniesbaswedan @DishubDKI_JKT @jaklingkojkt @ganjarpranowo Waspada 
Jaga Anak cucu/generasi muda Indonesia dr dampak buruk sex bebas dan maraknya situs porno... https://t.co/SESbMM2R3I",2021-12-07 16:59:49,replied_to
B_dzoel,sabanabana5,91,"RT @B_dzoel: Kalu ada nyang bilang
#.KadrunHamaNKRI 
Kayaknyah kaga pernah makan pendidikan tuh orang,

nyang ngakuin Indonesia inih ada aw…",2021-12-07 16:59:47,retweeted
BBerizik,naufalyasir98,0,"@BBerizik @Gajah_Mada01 @YRadianto Bohir mah emamg bego, kaya ga tau orang Indonesia ambil duitnya jangan pilih orangnya wkwkwk",2021-12-07 16:59:47,replied_to
4ursawinner,dobbyssockssss,286,"RT @4ursawinner: TO INFINITY. 
iTunes Chart (#1 x13)

#1 Argentina
#1 Brunei Darussalam
#1 Cambodia
#1 Costa Rica
#1 Hong Kong
#1 Indonesia…",2021-12-07 16:59:41,retweeted
,TwiBi_SBG,0,"Vote Cherrybelleindo di ""Indonesia Kids Choice Awards"" ketik: KCA (spasi) 2A kirim ke 6288 atau ke https://t.co/yUYj1ZYR4y *tag FellyChiBi SteffyChiBi",2021-12-07 16:59:37,
Nomuuu4,YAPS_007,45,"RT @Nomuuu4: Bahasa Indonesia
Materi: Angka dan Bilangan
Sumber: catetan inten https://t.co/syNtKTModq",2021-12-07 16:59:34,retweeted
,uprint_id,0,"New Post - Destinasi Wisata di Aceh yang Perlu Dikunjungi Ketika Berada di Sana
""https://t.co/4FouuiWWpf

#creative #percetakan #packaging #printing
https://t.co/Knoz4XzcIj - Percetakan online Indonesia https://t.co/M0TcGrFJHO",2021-12-07 16:59:30,
Putrililina,VinoKoralov,34,"RT @Putrililina: Nonton Bokep indo : https://t.co/nOR9izBQ8t

bokepindo bokepviral bokepindonesiaterbaru bokep binor videoviral binor stw n…",2021-12-07 16:59:25,retweeted
gyeouri21,YAPS_007,79,"RT @gyeouri21: catatan semantik
sumber : google &amp; inten bhs. Indonesia https://t.co/jYETCsFByI",2021-12-07 16:59:25,retweeted
Natali_Cristi3n,ChokeeManroe,15,"RT @Natali_Cristi3n: Puji Tuhan bisa membaca kisah cerpen ditengah Pandemi para siswa siswi SMP Bogor,terima kasih utk walikota Bogor dan M…",2021-12-07 16:59:24,retweeted
heavenlyoffire,ziijiaboyfie,63,"RT @heavenlyoffire: Guys, kalian boleh minta kejelasan masalah tim indonesia jadi ke bwc apa enggak tapi tolong jangan sampe ngespam atau g…",2021-12-07 16:59:22,retweeted
ditamoechtar_,dhephe_214,0,@ditamoechtar_ Alhamdulillah masih normal berarti sepak bola Indonesia.. ketimbang loe gak normal.,2021-12-07 16:59:21,replied_to
BTS_twt_VKTH,VS55720764ARMY,0,@BTS_twt_VKTH 00.00 pm Taehyung oppa neomu neomu saranghae from Indonesia 💜💜💜💜,2021-12-07 16:59:09,replied_to
,Ah666Loer,4,"ABG Sange Ngocok Memek Becek di Kamar 

FULL LINK https://t.co/c8sMzpZ92n
GRATIS gak perlu ribet.

bokepindo bokepterbaru bokepjepang bokepabg
Bokep abg jilbab viral terbaru bokephijab tante bokepjilbab indonesia selingkuh toge toket gede openbo",2021-12-07 16:59:00,
,SheilaSilvana2,1,"Terapis Cantik Masih ABG Jago Ngocok 

FULL LINK VIDEO https://t.co/YqgFixGaCh

bokepindo bokepterbaru bokepjepang bokepabg
Bokep abg jilbab viral terbaru malam jumat tante bokepjilbab indonesia toge toket gede malam minggu selingkuh",2021-12-07 16:59:00,
,dedegingsul,0,"dalam penanganan kasus korupsi, Jaksa Agung seharusnya lebih mengutamakan pengembalian kerugian

https://t.co/rVhcjJTj5S
 
#hakimharusbijak dan #hukummatibukansolusi",2021-12-07 16:59:00,
,bolaskorcom,0,"Keisuke Honda mengkhawatirkan kondisi skuat saat menghadapi Indonesia.

#bolaskorcom #timnaskamboja #affcup2020 

https://t.co/N9bhSynbYe",2021-12-07 16:59:00,
NaratifRakyat,munisjothee2,22,RT @NaratifRakyat: Why is Indonesia MRT Station so modern? Sebab takde PH dan budak 🏴 https://t.co/qPZCyzwfCi,2021-12-07 16:58:56,retweeted
,Design4rt,0,"Baca Manga Bahasa Indonesia

Suterare Yuusha wa Kitakuchuu https://t.co/ZubWls1bE5",2021-12-07 16:58:54,
,myputun,0,"Apresiasi Untuk Menhan yg Perlahan-lahan Telah Memperkuat Sistem Pertahanan atas Wilayah NKRI.

https://t.co/ZQRs45eaN8",2021-12-07 16:58:49,
ZOO_FESS,ZETHWAROUW,124,"RT @ZOO_FESS: Zoo ras anjing asli indonesia selain kintamani ada lagi ga?

Cr zoo_fess https://t.co/5Ih3rOII3h",2021-12-07 16:58:42,retweeted
SMTOWNFESSAREA,jonghyunrtbott,1,"RT @SMTOWNFESSAREA: Marga dan/atau fam Indonesia yang cocok untuk artis SM:
Sooyoung: chaniago
Minho: chaniago
Jonghyun: simorangkir (katan…",2021-12-07 16:58:38,retweeted
,subhannoor23047,0,"Jual Material Alam Sirtu Pasir Abu Batu Pecah Agregat Cor Ready Mix Split Koral Gravel Kota Yogyakarta Jawa Daerah Istimewa Indonesia
https://t.co/cHOEVwCkEn",2021-12-07 16:58:34,
,wooilyi,0,indonesia sekarang darurat kasus pelecehan seksual ga sih?,2021-12-07 16:58:34,
ruly_anggra04,saliwak,0,@ruly_anggra04 @favariesgirl @AREAJULID kriteria org indonesia begini gk sih? laki disini kebanyakan males beda gt sm cowo luar 😭,2021-12-07 16:58:29,replied_to
PBDjarum,Aynb16,54,"RT @PBDjarum: #KilasBalik aksi para atlet muda Indonesia di beberapa turnamen terakhir! ​

Mimin rekap beberapa pencapaian mereka yang patu…",2021-12-07 16:58:24,retweeted
,IimSaja,1,Waktu Indonesia Bagiyangoverthinkingdipersilahkan,2021-12-07 16:58:14,
,FLCKZK,0,"✧⁺ 07.12.21 ꒱*

⎙ #flckzk's ; PAS, LAST DAY.
⋆｡ gak banyak aktivitas. dan tentang soal-soal PAS matematika... 💀 sangat sulit. BEDA BANGET SAMA YANG DIPELAJARIN, JANGAN REMEDIAL YAH. 😭 terus bahasa indonesia, gampang untungnya. AKHIRNYA YANG DITUNGGU, PAS SELESAI HARI INI! https://t.co/vponvCFez5",2021-12-07 16:58:13,
HASapardan,29Nasrul,38,"RT @HASapardan: Pengadilan jauh dari rasa keadilan bagi seluruh rakyat Indonesia.

Korupsi 16 T cuma dihukum 16 th
Juga korupsi 22,7 T.

He…",2021-12-07 16:58:12,retweeted
aksikitaindo,rezqi_fauzy,358,"RT @aksikitaindo: Gotta save 'em all!

Gak cuma di anime aja! Indonesia juga dikaruniai makhluk-makhluk luar biasa! Tipe rumput, air, tanah…",2021-12-07 16:58:09,retweeted
Kevanlie88,mustbeelagi,38,RT @Kevanlie88: Salah satu solusi yg disiapkan Erick Thohir jika restrukturisasi tahap 3 Krakatau Steel tdk berjalan adalah dngn mengundang…,2021-12-07 16:58:00,retweeted
4.,kelompok3MIS,0,"4. Suspensi
adalah dihentikannya saham dari perdagangan bursa karena perusahaan belum memenuhi aturan bursa.

5. Delisting
adalah penghapusan saham emiten (perusahaan) dari pencatatan bursa oleh Bursa Efek Indonesia (BEI). pada kondisi ini investor dipaksa menjual sahamnya",2021-12-07 16:57:49,replied_to
di,etekpulangptang,0,"di dalam hukum positif indonesia memang pasangan dalam ikatan pernikahan dan pasangan yang berpacaran tidak memiliki status hukum yang sama

tapi, ini tergantung negaranya juga, semisal di perancis nih status hukum pasangan yang udah nikah maupun yang tidak sama² dianggap setara",2021-12-07 16:57:40,replied_to
,mediamonitor21,0,"Kapal Penumpang Dihantam Ombak di Konawe, 9 Orang Berhasil Selamat https://t.co/tAGGMj7wL9",2021-12-07 16:57:38,
,21BeritaTerkini,0,"Kapal Penumpang Dihantam Ombak di Konawe, 9 Orang Berhasil Selamat https://t.co/dSQMjGOsSm",2021-12-07 16:57:38,
,harukyusuk,0,lantai orang-orang ngapa kek lantai sellkor yak lantai rumahku lantai indonesia bgt alias keramik putih 😭,2021-12-07 16:57:37,
,MRhmtRmdhn,0,"Pra Ujian Kompetensi Kejuruan :
https://t.co/ITrf1lm5dW mhmmdrhmtrmdhn
Visit Wonderful Indonesia #MRahmatRamadhan",2021-12-07 16:57:32,
,FDCenter,0,Tempat Kursus Dance Indonesia #DanceSchool #SekolahDance #SanggarTari #SekolahTari #KelasTari #DanceClass https://t.co/hdoNo7e2B6 #sekolahtari,2021-12-07 16:57:20,
ainurohman,aliya4aa,3627,"RT @ainurohman: Tengah malam barusan, Coach Herry IP mengontak saya. Dia memastikan tim Indonesia mundur dari Kejuaraan Dunia 2021. 

Namun…",2021-12-07 17:59:47,retweeted
KKampul,__AnakKolong,1,"RT @KKampul: Aku trharuu.. 🥲🙏
Smua brlaku ‘proporsional’
1. Presidennya ramah.smakin melejit kpeduliannya. Rkyatnya santun👍
2.Jalan baik sg…",2021-12-07 17:59:39,retweeted
ABSetyono,gfoopay,0,"@ABSetyono @PlateJohnny @kemkominfo @Aryprasetyo85 @FirzaHusainID @Dennysiregar7 @seruanhl @pramonoanung @setkabgoid Kementerian Kominfo menghimbau masyarakat untuk tidak menunda-nunda vaksinasi krna semua vaksin sama manfaatnya untuk melindungi masyarakat dr virus Covid-19.
Adapun Indonesia kembali menerima 1,9 juta vaksin Astrazeneca.

@PlateJohnny @kemkominfo",2021-12-07 17:59:38,replied_to
arusbaik_id,BeniBariano,15,"RT @arusbaik_id: Penanganan Covid-19 Semakin Baik, PPKM Level 3 Saat Nataru Dibatalkan 
#ArusBaik 
#PPKMLevel3 
#liburnataru 
https://t.co/…",2021-12-07 17:59:31,retweeted
kiisumakkusu,LiiaMyLee1,19,"RT @kiisumakkusu: bintang limanya, mas? // 3.8k words // bahasa indonesia // lokal!au // pure dumbassery

pesen soba dapet pacar. beruntung…",2021-12-07 17:59:27,retweeted
B_dzoel,dimaspram96,0,"@B_dzoel Anies sepertinya mau membangun narasi bahwa PAI lebih hebat dari suku dan ras lain di Indonesia krn lebih dulu menyatakan sumpah cinta tanah air Indonesia tahun 1934 sebelum Indonesia ada atau merdeka. Tapi dia lupa, kalau Sumpah Pemuda itu tahun 1928. Mantan Mendikbud gitu loh !",2021-12-07 17:59:25,replied_to
,zukiiam,0,"pingin jadi supermen , biar bisa keliling indonesia.",2021-12-07 17:59:20,
kompascom,srymlynitrrh_,2,"RT @kompascom: Tito menyampaikan, ada beberapa faktor membuat pemerintah membatalkan rencana PPKM Level 3 se-Indonesia pada masa libur Nata…",2021-12-07 17:59:14,retweeted
SahabatSaber,p3nz0t,16,"RT @SahabatSaber: Pagii..
POLWAN INDONESIA
https://t.co/HFfziGhHtn",2021-12-07 17:59:09,retweeted
,satriabuha,0,"Penghancuran Gerakan Perempuan di Indonesia, Saskia Eleonora Wieringa
.
tanpa basa basi saya akan mereview dari apa yang hasil saya baca ini dan kebanyakan catatan kaki dari buku ini adalah dokumen internal indonesia sendiri. https://t.co/zRl4QAqndH",2021-12-07 17:59:08,
Black_d_luffy,melabohsandili,182,"RT @Black_d_luffy: Yang ini pun seram juga,sebab bukan tudung yang labuh,tapi lain🤣🤣🤣 POCONG TERAPUNG #seram  #misteri #mistis #penampakan…",2021-12-07 17:59:03,retweeted
penikmatko_pi,Iseng57185173,8,"RT @penikmatko_pi: Horeeeeee

Omricon gak jadi mampir di indonesia👏👏👏 https://t.co/J7aHy17wnL",2021-12-07 17:58:57,retweeted
babegalak1,p3nz0t,24,"RT @babegalak1: Wali Songo 
1.Wali Songo atau Sembilan Wali merupakan tokoh yang memiliki peranan cukup penting dalam penyebaran agama Isla…",2021-12-07 17:58:45,retweeted
,Design4rt,0,"Baca Manga Bahasa Indonesia

Sokushi Cheat ga Saikyou Sugite Isekai no Yatsura ga Marude Aite ni Naranai n desu ga https://t.co/JZUw9oQYr7",2021-12-07 17:58:39,
lamerona,aprian_dito,0,"@lamerona Jokowi Nilai Indonesia Berhasil Kendalikan Pandemi karena Tidak Lockdown
https://t.co/IC1I1zmTEg",2021-12-07 17:58:35,replied_to
muqadasnaz08,fa_THONI_rfan,0,@muqadasnaz08 @EnglishFestID Bahasa Indonesia,2021-12-07 17:58:27,replied_to
,dwiherimustika,0,"Kartu Tanda Anggota (KTA) BPW Persatuan Advokat Indonesia (PERADIN) Jawa Timur (Jatim)
#jakarta
#surabaya
#dwiherimustika
#djenderal
#peradin
#advokatmudajakarta
#advokatmudasurabaya
#pengacaramudajakarta
#pengacaramudasurabaya
#lawyer
#pengacara
#advokat #cakratirtamustika
#fyp https://t.co/yaKlySOlzB",2021-12-07 17:58:27,
,fi2_cute,0,"Baru saja mengirim foto @ Pabean-Udik, Jawa Barat, Indonesia https://t.co/H8IHyBzAfl",2021-12-07 17:58:18,
INA,gyujajan,0,"INA 🇮🇩 INDONESIA
WTS / WANT TO SELL | LFB

♡ SEVENTEEN WONWOO - Your Choice One Side Version Photocard ♡

⇢ Harga tidak dicantumkan karena dapat terjadi perubahan harga.
⇢ Baca deskripsi sebelum melakukan pembelian / booking.

📍 Jakarta

Shopee: https://t.co/siJ2TOLJ0y https://t.co/HQPXTwhSHs",2021-12-07 17:58:17,replied_to
INA,gyujajan,0,"INA 🇮🇩 INDONESIA
WTS / WANT TO SELL | LFB

♡ SEVENTEEN WONWOO - Semicolon Digipack Only ♡

⇢ Harga tidak dicantumkan karena dapat terjadi perubahan harga.
⇢ Baca deskripsi sebelum melakukan pembelian / booking.

📍 Jakarta

Shopee: https://t.co/o4YEZjhJUp https://t.co/xrB3EuAh7p",2021-12-07 17:58:16,replied_to
INA,gyujajan,0,"INA 🇮🇩 INDONESIA
WTS / WANT TO SELL | LFB

♡ SEVENTEEN SCOUPS - Your Choice Other Side Version Photocard ♡

⇢ Harga tidak dicantumkan karena dapat terjadi perubahan harga.
⇢ Baca deskripsi sebelum melakukan pembelian / booking.

📍 Jakarta

Shopee: https://t.co/siJ2TOLJ0y https://t.co/Oyp4aXAna8",2021-12-07 17:58:15,replied_to
,summerinsidney,0,"waktu indonesia bagian i can't run away. jaljayo~
https://t.co/I3rx6JnDeq",2021-12-07 17:58:14,
INA,gyujajan,0,"INA 🇮🇩 INDONESIA
WTS / WANT TO SELL | LFB

♡ SEVENTEEN VERNON - Your Choice Apple Music Benefit Photocard ♡

⇢ Harga tidak dicantumkan karena dapat terjadi perubahan harga.
⇢ Baca deskripsi sebelum melakukan pembelian / booking.

📍 Jakarta

Shopee: https://t.co/iqbxGWPFQo https://t.co/Nwvirhzbt0",2021-12-07 17:58:14,replied_to
INA,gyujajan,0,"INA 🇮🇩 INDONESIA
WTS / WANT TO SELL | LFB

♡ SEVENTEEN WONWOO - CARATLAND 2020 Mini Image Picket Keyring ♡

⇢ Harga tidak dicantumkan karena dapat terjadi perubahan harga.
⇢ Baca deskripsi sebelum melakukan pembelian / booking.

📍 Jakarta

Shopee: https://t.co/k1PJYLvQNy https://t.co/VDz5coiQ7a",2021-12-07 17:58:13,replied_to
,gamelan_goodjob,0,Mari kita pergi ke Indonesia.,2021-12-07 17:58:11,
prastow,Alva1588,651,RT @prastow: Tahun 2010 Sri Mulyani mengakhiri pengabdian dan terpaksa meninggalkan Indonesia karena tak mendapat dukungan politik. Tahun 2…,2021-12-07 17:58:10,retweeted
Nangoku_Rufi,mxxncxke,4,"RT @Nangoku_Rufi: Rangking Viral naek lebih dari 10 🎉😭
Makasih banyak.
Jangan lupa di share biar kita bisa manggung ke Indonesia❤️🎶🕺🏽

http…",2021-12-07 17:58:09,retweeted
Arga_DyingCoral,faktitiusssssss,1,RT @Arga_DyingCoral: bentar lagi perfilman indonesia diisi film 'home alone' yg ber part part,2021-12-07 17:58:09,retweeted
,KhhFess,4,Khh ini dia pake bahasa Indonesia? kupikir ini terjemahan https://t.co/HNl7jbM9W9,2021-12-07 17:58:04,
Mizuki_Inay3,MiyanimeFansub,3,"RT @Mizuki_Inay3: KANTAN NA OSHIGOTO DESU (2019) Episode 7 Subtitle Indonesia 

Lanjut dorama dari para member SnowMan. 

https://t.co/ktxx…",2021-12-07 17:58:03,retweeted
temanbermain12,Ed1234124257,370,"RT @temanbermain12: si gampang muncrat

Nonton Bokep indo ➡️: https://t.co/D1BVvLzXEq

bokepindo bokepviral bokepindonesiaterbaru bokep bin…",2021-12-07 17:58:02,retweeted
,KNLhokseumawe,0,"#Repost @kejaksaan.ri
Selasa 07 Desember 2021, Jaksa Agung RI Burhanuddin memberikan sambutan pada Acara Pembukaan Rapat Kerja Kejaksaan Republik Indonesia Tahun 2021 secara virtual dari ruang kerja Jaksa Agung di Gedung Menara Kartika Adhyaksa Kebayoran Baru Jakarta Selatan https://t.co/YmEv3KQi83",2021-12-07 17:57:59,
,DesyNadila5,0,"Cek Kaisogen Buah Merah 100ML Dengan Vitamin C Suplemen Buah Merah Multi Fungsi TerPatenkan di Indonesia dengan harga Rp51,000. Dapatkan di Shopee sekarang! https://t.co/9TxsjZemtg https://t.co/VNd2BvgCSQ",2021-12-07 17:57:56,
Politik,Safa_maulidaa,0,Politik luar negeri Indonesia pada masa ini diibaratkan seperti mengarungi laut dengan gelombang tinggi yang bisa menjembatani dua karang besar. Hal tersebut karena Indonesia berperan dalam menjembatani pihak-pihak yang sedang bermasalah atau Negara-negara yang mengalami konflik.,2021-12-07 17:57:55,replied_to
hanggini,PengangguranTxt,0,"@hanggini Kak aku gak ngerti tweet kek anak jaksel, separo indonesia, separo inggris. beda makna, beda arti, dan maksud.

aku bingung :(",2021-12-07 17:57:54,replied_to
,detikcom,2,Vaksin Sinovac dan CoronaVac sama atau berbeda? Ini fakta-fakta vaksin CoronaVac yang dipakai dalam program vaksinasi di Indonesia.  https://t.co/XX8xafbxSC,2021-12-07 17:57:37,
prastow,Alva1588,98,RT @prastow: Ahmad Basarah: Tidak Ada Kesepakatan Pimpinan MPR Minta Sri Mulyani Dipecat | TIMES Indonesia https://t.co/BQU46kzGJA,2021-12-07 17:57:34,retweeted
ainurohman,bobabrrownsugar,1,"@ainurohman https://t.co/jkLskc3LS2

Baru Aja seneng baca ini, pas liat tweet ini lsg sesak di dada",2021-12-07 17:57:29,replied_to
